,ks_state,game_name,blurb,game_id,money_pledged,backers_count,location_id,money_goal,month_created,day_created,hour_created,month_launched,day_launched,hour_launched,month_end,day_end,hour_end,month_obtained,day_obtained,date_created_epoch,date_launched_epoch,date_end_epoch
43001,successful,"The ""Spirit Of"" Series 3 Dice Range",Spirits trapped inside a Tabletop gaming polyhedral Dice set. Which spirit will you choose?,1489989330,78043.85,1680,30704.0,8000,1,22,10,1,31,16,2,28,15,04,18,1548171156,1548968616,1551384000
36731,live,MulleMalle-The Drinking Game,A new and unique drinking game with an addictive factor.,1356301492,207.0,12,667931.0,1300,1,22,10,1,29,13,2,28,13,02,14,1548172693,1548786892,1551378892
38808,live,Veil of the Void: A Sci-Fantasy TTRPG,A custom built D6 system designed with a focus on Narrative play and storytelling.,1168112638,2966.0,41,2383489.0,6000,1,22,11,3,5,12,4,4,12,03,14,1548172974,1551805203,1554393603
45085,successful,Veil of the Void: A Sci-Fantasy TTRPG,"A custom built D6 system designed with a focus on narrative play, storytelling, and home-brew!",1168112638,7820.23,177,2383489.0,6000,1,22,11,3,5,12,4,4,12,04,18,1548172974,1551805203,1554393603
36190,live,Eastern Mystery,"An eastern style ancient board game, full of mysteries! The most wanted game for families and friend groups.",648899290,1467.0,25,711410.0,999,1,22,12,2,12,8,3,13,8,02,14,1548177842,1549976421,1552478421
43220,successful,Eastern Mystery,"An eastern style ancient board game, full of mysteries! The most wanted game for families and friend groups.",648899290,1520.0,24,711410.0,999,1,22,12,2,12,8,3,13,8,04,18,1548177842,1549976421,1552478421
42256,successful,Overlap - The Game of Spatial Reasoning,Overlap is the second in a series of pocket-sized card games. Score points by strategically laying cards on a grid.,1189219727,3592.0,300,2477080.0,800,1,22,16,1,24,9,2,25,9,04,18,1548191927,1548339381,1551104181
36241,live,Overlap - The Game of Spatial Reasoning,Overlap is the second in a series of pocket-sized card games. Score points by strategically laying cards on a grid.,1189219727,2193.0,178,2477080.0,800,1,22,16,1,24,9,2,25,9,02,14,1548191927,1548339381,1551104181
39628,live,Animals Poop Race,"A cards game, with funny animals like unicorns, pandas, sloths, alpacas, dinosaurs and flamingos. Diapers are involved! 100%FUN! Age+12",1586099431,321.0,12,710129.0,20350,1,22,17,3,3,12,4,17,12,03,14,1548195123,1551633422,1555517822
44146,successful,Goblins,A stunning set of 24 Original Old Style 28mm Goblins,678160795,6201.0,88,2354141.0,1000,1,22,19,1,30,18,3,1,18,04,18,1548204891,1548889806,1551481806
37104,live,Goblins,A stunning set of 24 Original Old Style 28mm Goblins,678160795,3640.0,53,2354141.0,1000,1,22,19,1,30,18,3,1,18,02,14,1548204891,1548889806,1551481806
43857,live,Takenoko Giant,The deluxe version of a beloved classic has returned. Now with more pandas!,2045906008,27497.0,261,2487956.0,19000,1,22,21,4,16,10,5,6,0,04,18,1548209057,1555423201,1557118740
44291,successful,Galactic Civilians: 2,Phase 2 of the Blind Beggar Miniatures Galactic Civilians: Aliens and Cognitive family,1137783544,807.0,26,44418.0,500,1,23,9,2,20,8,2,27,8,04,18,1548255542,1550671172,1551275972
35442,live,Skill Points,An RPG zine about learning through play.,719877285,1119.42,140,2471217.0,400,1,23,11,2,5,11,3,2,20,02,14,1548260195,1549383163,1551574800
43330,successful,"Skill Points, Now Featuring Art by Jabari Weathers!",An RPG zine about learning through play.,719877285,2020.42,254,2471217.0,400,1,23,11,2,5,11,3,2,20,04,18,1548260195,1549383163,1551574800
35658,live,Reach of Titan,"An RPG about fighting larger than life creatures, and the struggles to survive their world.",1655261926,34239.0,566,2380358.0,10000,1,23,11,1,29,10,2,28,22,02,14,1548261198,1548774007,1551409200
44622,successful,Reach of Titan,"An RPG about fighting larger than life creatures, and the struggles to survive their world.",1655261926,67039.0,1142,2380358.0,10000,1,23,11,1,29,10,2,28,22,04,18,1548261198,1548774007,1551409200
43597,successful,Mechanica,Build the best factory to manufacture adorable vacuum robots in this unique strategy board game,808743291,135511.0,2356,12589335.0,40000,1,23,12,2,6,18,3,3,23,04,18,1548263132,1549494006,1551675540
34085,live,Mechanica,Build the best factory to manufacture adorable vacuum robots in this unique strategy board game,808743291,33709.94,686,12589335.0,40000,1,23,12,2,6,18,3,3,23,02,14,1548263132,1549494006,1551675540
44470,successful,CNC Machined Precision Wood Dice: Purple Heart and More,"CNC Machined wood dice.  Precision dice carved from Purple Heart, Birch, Red Wood, and Rose Wood.",1458975242,10698.0,154,2379574.0,3000,1,23,16,1,24,13,2,23,13,04,18,1548279649,1548356001,1550948001
36248,live,CNC Machined Precision Wood Dice: Purple Heart and More,"CNC Machined wood dice.  Precision dice carved from Purple Heart, Birch, Red Wood, and Rose Wood.",1458975242,7270.0,105,2379574.0,3000,1,23,16,1,24,13,2,23,13,02,14,1548279649,1548356001,1550948001
44168,successful,Six-Gun Showdown: Single Shot,A fast playing card and dice game of Wild West shootouts. This is a fully playable reduced size preview version of the final game.,2052583932,477.0,73,34503.0,100,1,23,16,2,16,3,2,22,16,04,18,1548280652,1550304707,1550871000
38522,live,SkullSplitter Dice: Andrar's Tales: The Early Years RPG Dice,Swirled Polyhedral 11 piece dice sets for RPGs and other tabletop games.,21295661,15817.0,474,2487180.0,6000,1,23,18,2,28,0,4,2,23,03,14,1548284533,1551330063,1554263940
43614,successful,SkullSplitter Dice: Andrar's Tales: The Early Years RPG Dice,Swirled Polyhedral 11 piece dice sets for RPGs and other tabletop games.,21295661,20706.0,568,2487180.0,6000,1,23,18,2,28,0,4,2,23,04,18,1548284533,1551330063,1554263940
36869,live,Calakmul: 4 Daring Jungle Dice Games in a Tin!,Calakmul  - Who will be the next Maya ruler?  The 2nd Daring Dice Games.  With a special Make 100 pledge level.  Includes Solo play.,464655146,844.0,37,2364559.0,800,1,23,19,1,30,20,2,28,23,02,14,1548291327,1548896607,1551412800
43879,successful,Calakmul: 4! Daring Jungle Dice Games in a handy travel tin.,Calakmul  - Will you be the next Maya ruler?  The 2nd Daring Dice Game.  With a special Make 100 pledge level.  Includes Solo play.,464655146,1832.0,74,2364559.0,800,1,23,19,1,30,20,2,28,23,04,18,1548291327,1548896607,1551412800
42193,live,Tantrum House Board Game Media: Season 6,Tantrum House needs your support to continue creating the high quality board game media content you love!,1521319204,18407.0,662,2414583.0,5000,1,23,20,4,2,10,4,21,0,04,18,1548293622,1554214850,1555819260
42777,successful,A Rasp of Sand: A Roguelike Tabletop RPG Experience,A large zine with a Roguelite randomized ocean goddesses temple. Designed to be difficult and highly replayable.,577285892,7617.0,797,2433662.0,1000,1,23,23,2,5,13,3,1,0,04,18,1548303749,1549390051,1551416400
34221,live,A Rasp of Sand: A Roguelike Tabletop RPG Experience,A large zine with a Roguelite randomized ocean goddesses temple. Designed to be difficult and highly replayable.,577285892,3245.0,326,2433662.0,1000,1,23,23,2,5,13,3,1,0,02,14,1548303749,1549390051,1551416400
35855,live,Cuttle: The Original Battle Card Game,A modern take on the original battle card game: Cuttle! A 2-4 player card game that requires strategy and sacrifice to win!,1720791535,322.0,12,2391279.0,5000,1,24,0,1,26,1,2,25,1,02,14,1548308884,1548484903,1551076903
43088,live,Vampire: The Masquerade - Heritage,"An ever-changing game of vampiric intrigue over 700 years, set in the world of Vampire: The Masquerade.",1126754232,226759.0,2711,640161.0,33000,1,24,4,4,15,9,4,30,9,04,18,1548322258,1555336164,1556632164
39744,live,Zanguina - Rollspelet,"Grundbok för rollspelet Zanguina - ett fantasyrollspel med själ, hjärta och extra allt!",1735760277,42450.71,61,906057.0,50000,1,24,12,2,24,9,3,29,9,03,14,1548352436,1551019168,1553866768
44585,successful,Zanguina - Rollspelet,"Grundbok för rollspelet Zanguina - ett fantasyrollspel med själ, hjärta och extra allt!",1735760277,50400.71,80,906057.0,50000,1,24,12,2,24,9,3,29,9,04,18,1548352436,1551019168,1553866768
43619,live,Vorpal Tokens,A unique collection of token miniatures for tabletop RPG games,1825441090,1307.0,29,20150549.0,15000,1,24,13,4,8,3,5,8,3,04,18,1548353264,1554706924,1557298924
44013,successful,The Absorption Of Skills,"The project has 7 different prototypes have been pushed to the limit, according to their potential.",1511552484,10694.4,51,29370606.0,8000,1,24,14,1,28,12,3,29,12,04,18,1548358986,1548697493,1553877893
35589,live,VECTORST - The Absorption Of Skills,"The project has 6 different prototypes have been pushed to the limit, according to their potential.",1511552484,1012.0,24,753692.0,8000,1,24,14,1,28,12,3,29,12,02,14,1548358986,1548697493,1553877893
41028,live,VECTORST - The Absorption Of Skills,"The project has 6 different prototypes have been pushed to the limit, according to their potential.",1511552484,7520.0,41,29370606.0,8000,1,24,14,1,28,12,3,29,12,03,14,1548358986,1548697493,1553877893
42168,successful,Runya Brawlers 1st Edition (A fast-paced dice & card game),"The Kingdom of Runya needs adventurer's! Complete Quests to gain rewards, Level up your skills and FIGHT! Pocket-sized in a special box",346808301,750.0,30,2465319.0,500,1,24,15,1,24,19,2,24,19,04,18,1548363002,1548375690,1551052800
36082,live,Runya Brawlers 1st Edition (A fast-paced dice & card game),"The Kingdom of Runya needs adventurer's! Complete Quests to gain rewards, Level up your skills and FIGHT! Pocket-sized in a special box",346808301,578.0,24,2465319.0,500,1,24,15,1,24,19,2,24,19,02,14,1548363002,1548375690,1551052800
43611,successful,Mega Dungeon Maker D100 Random Maze Generator for 5e + more,"Hardcover book edition. Never make the same maze twice. Laced with enemies, traps, interactive doors, and pits.",1322533020,9471.0,469,2358820.0,500,1,24,16,2,12,15,3,14,15,04,18,1548363910,1550003517,1552591917
33143,live,Mega Dungeon Maker D100 Random Maze Generator for 5e + more,"Hardcover book edition. Never make the same maze twice. Laced with enemies, traps, interactive doors, and pits.",1322533020,1851.0,78,2358820.0,500,1,24,16,2,12,15,3,14,15,02,14,1548363910,1550003517,1552591917
37770,live,Mega Dungeon Maker D100 Random Maze Generator for 5e + more,"Hardcover book edition. Never make the same maze twice. Laced with enemies, traps, interactive doors, and pits.",1322533020,8954.0,439,2358820.0,500,1,24,16,2,12,15,3,14,15,03,14,1548363910,1550003517,1552591917
43953,successful,Bye Bye Liver: The Party Game,"A card-based drinking game based on the nationwide hit, ""Bye Bye Liver: The Drinking Play.""",2114141885,11438.0,109,2357024.0,10000,1,24,16,2,5,14,3,7,14,04,18,1548366577,1549395740,1551987740
36192,live,Bye Bye Liver: The Party Game,"A card-based drinking game based on the nationwide hit, ""Bye Bye Liver: The Drinking Play.""",2114141885,2816.0,56,2357024.0,10000,1,24,16,2,5,14,3,7,14,02,14,1548366577,1549395740,1551987740
43062,successful,Shards: Worldbuilding Zine - Quickstarter,"A monthly magazine for worldbuilding enthusiasts, writers, RPG gamemasters (GMs) and others who love to explore sci-fi/fantasy worlds.",2039021366,3083.0,158,28218.0,1000,1,24,19,2,12,11,3,4,18,04,18,1548376288,1549987201,1551743940
35890,live,Shards: Worldbuilding Zine - Quickstarter,"A monthly magazine for worldbuilding enthusiasts, writers, RPG gamemasters (GMs) and others who love to explore sci-fi/fantasy worlds.",2039021366,1187.0,47,28218.0,1000,1,24,19,2,12,11,3,4,18,02,14,1548376288,1549987201,1551743940
34847,live,Battle of the Bards,Rock out and capture your audience in this dice rolling deckbuilder game set in the Tessandor universe.,241472469,33256.0,599,2490383.0,10000,1,25,0,1,28,11,2,28,1,02,14,1548392468,1548691201,1551333600
41893,successful,Battle of the Bards,Rock out and capture your audience in this dice rolling deckbuilder game set in the Tessandor universe.,241472469,51937.0,973,2490383.0,10000,1,25,0,1,28,11,2,28,1,04,18,1548392468,1548691201,1551333600
44432,successful,Knights of Gartania: A D&D Character Supplement Book,A supplement book to D&D 5E that contains a range of Knight themed characters for NPC or player use,2090315796,1646.0,60,17044.0,1500,1,25,6,1,28,15,3,3,13,04,18,1548414214,1548707065,1551636000
36889,live,Knights of Gartania: A D&D Character Supplement Book,A supplement book to D&D 5E that contains a range of Knight themed characters for NPC or player use,2090315796,954.0,36,17044.0,1500,1,25,6,1,28,15,3,3,13,02,14,1548414214,1548707065,1551636000
36145,live,CATS & CATS,Cat cat catcat cat catly cats,389869388,2953.0,270,2475688.0,300,1,25,11,2,1,15,2,15,15,02,14,1548433994,1549054246,1550263846
44019,successful,CATS & CATS,Cat cat catcat cat catly cats,389869388,3363.0,311,2475688.0,300,1,25,11,2,1,15,2,15,15,04,18,1548433994,1549054246,1550263846
42485,live,Wyrmwood Tabletop Tiles,"A Fun, Modular, Magnetic System for Organizing All Your Board Game & RPG Components, Beautifully Crafted from Natural Materials",361189273,455060.0,2846,2367105.0,10000,1,25,11,3,19,10,4,19,0,04,18,1548434200,1553004191,1555646400
37067,live,Arcane Scrollworks 3: Third Level Spell Scrolls,Hand-finished prop scrolls suitable for framing or use in tabletop RPGs and LARPs with designs inspired by popular fantasy RPGs.,1299991357,22703.0,274,2490383.0,10000,1,25,12,1,28,13,2,25,13,02,14,1548437129,1548698410,1551117610
42585,successful,Arcane Scrollworks 3: Third Level Spell Scrolls,Hand-finished prop scrolls suitable for framing or use in tabletop RPGs and LARPs with designs inspired by popular fantasy RPGs.,1299991357,30541.0,348,2490383.0,10000,1,25,12,1,28,13,2,25,13,04,18,1548437129,1548698410,1551117610
37826,live,Death by Trivia,Harness your knowledge of the macabre to defeat your friends in this creepy trivia game with a killer twist.,2129673921,4586.0,50,2488867.0,12000,1,25,12,2,19,9,3,21,9,03,14,1548438790,1550586865,1553175265
43480,successful,Dice Coins 2019,"After delivering 25,000 coins on our last project to fantastic reviews, Dice Coins returns with more coins for 2019!",912638206,63284.0,1054,2442047.0,1000,1,25,15,1,31,3,3,2,3,04,18,1548449956,1548921625,1551513625
35692,live,Dice Coins 2019,"After delivering 25,000 coins on our last project to fantastic reviews, Dice Coins returns with more coins for 2019!",912638206,46401.5,813,2442047.0,1000,1,25,15,1,31,3,3,2,3,02,14,1548449956,1548921625,1551513625
45157,successful,Manifest the RPG,An exciting and immersive Sci-Fi Western tabletop roleplaying game,559049448,30070.69,618,2379574.0,20000,1,25,21,2,26,14,4,1,15,04,18,1548468142,1551210746,1554145200
37147,live,Manifest the RPG,An exciting and immersive Sci-Fi Western tabletop roleplaying game,559049448,13582.69,243,2379574.0,20000,1,25,21,2,26,14,4,1,15,03,14,1548468142,1551210746,1554145200
35432,live,HERO - The Adventurer's Journal,HERO is an epic and fantasy Adventurer's Journal adaptable to every role-playing game to write the stories of your heroic characters!,1951026259,351.0,12,20150549.0,4000,1,26,6,2,8,12,3,10,12,02,14,1548502120,1549646045,1552234445
44021,successful,Creatures Underground: The Grim,Funding the production of a selection of dungeon themed resin miniatures in 28mm scale.,158677816,913.0,37,36934.0,100,1,26,7,1,29,13,2,5,12,04,18,1548506912,1548785318,1549386000
45032,successful,28MM PAPER MINIATURES FOR FANTASY WARGAMES AND RPG,28MM PAPER MINIATURES for CLASSICAL FANTASY WARGAMES AND RPG in simple pdf files for print and play in a 28 mm scale,1684795907,236.0,18,725791.0,50,1,26,9,2,16,6,3,2,6,04,18,1548511292,1550315964,1551525564
42635,successful,The Lesser Key to the Celestial Legion,"A source book for generating angels, relics, and various elements of religions for DCC RPG campaigns.",1816032840,8871.0,602,2525093.0,450,1,26,12,1,31,5,2,28,0,04,18,1548525218,1548929853,1551330000
35118,live,The Lesser Key to the Celestial Legion,"A source book for generating angels, relics, and various elements of religions for DCC RPG campaigns.",1816032840,5261.0,334,2525093.0,450,1,26,12,1,31,5,2,28,0,02,14,1548525218,1548929853,1551330000
38775,live,Build that Wall: The Game,"A fast-paced, irreverent card game and the only Wall you need!",182469375,1371.0,23,2356439.0,20000,1,26,16,2,19,11,4,20,11,03,14,1548537028,1550592602,1555773002
44220,live,Build that Wall: The Game,"A fast-paced, irreverent card game and the only Wall you need!",182469375,1446.0,24,2356439.0,20000,1,26,16,2,19,11,4,20,11,04,18,1548537028,1550592602,1555773002
